category,title,text,text_clean,pos,text_clean_pos
Sports,Holtz Introduced As East Carolina Coach,"GREENVILLE, NC Dec 3, 2004 - East Carolina introduced former South Carolina assistant Skip Holtz as its head football coach on Friday, welcoming him as the man to lead the program  quot;into a new era.",greenville nc dec 3 2004 east carolina introduced former south carolina assistant skip holtz head football coach friday welcoming man lead program quotinto new era,NN NN VBZ CD CD NN NN VBD JJ JJ NN NN NN NN IN PRP$ NN NN NN IN JJ VBG PRP IN DT NN TO VB DT NN VBZ DT JJ NN,greenville_NN nc_NN dec_VBZ 3_CD 2004_CD east_NN carolina_NN introduced_VBD former_JJ south_JJ carolina_NN assistant_NN skip_NN holtz_NN head_NN football_NN coach_NN friday_JJ welcoming_VBG man_NN lead_VB program_NN quotinto_VBZ new_JJ era_NN
Sports,BCS Bound; Utah Remains Undefeated," SALT LAKE CITY, Utah (Sports Network) - Steve Savoy scored  three times and Alex Smith accounted for two more touchdowns as  No. 5 Utah did its best toward becoming the first non-BCS  program to claim a spot in a BCS bowl game by pounding Mountain  West rival Brigham Young, 52-21, at Rice-Eccles Stadium.",salt lake city utah sport network steve savoy scored three time alex smith accounted two touchdown 5 utah best toward becoming first nonbcs program claim spot bcs bowl game pounding mountain west rival brigham young 5221 riceeccles stadium,JJ VBP NN JJ NNS NN VBP NN VBD CD NNS CC JJ NN VBD IN CD JJR NNS IN DT CD RB VBD PRP$ JJS IN VBG DT JJ JJ NN TO VB DT NN IN DT NN NN NN IN VBG NN JJS JJ NN JJ CD IN NNS NN,salt_JJ lake_VBP city_NN utah_JJ sport_NNS network_NN steve_VBP savoy_NN scored_VBD three_CD time_NNS alex_JJ smith_NN accounted_VBD two_CD touchdown_NNS 5_CD utah_RB best_JJS toward_IN becoming_VBG first_JJ nonbcs_JJ program_NN claim_VB spot_NN bcs_NN bowl_NN game_NN pounding_VBG mountain_NN west_JJS rival_JJ brigham_NN young_JJ 5221_CD riceeccles_NNS stadium_NN
Sports,Ralston's position? Whatever it takes,"FOXBOROUGH -- Steve Ralston will be in the Revolution's starting lineup tonight against Kansas City, but his position is a mystery. Ralston has played more MLS games (271) than anyone, until recently nearly all of those matches in the same role, but Ralston has moved into three midfield positions and displayed some of his most impressive performances at right back ...",foxborough steve ralston revolution starting lineup tonight kansa city position mystery ralston played ml game 271 anyone recently nearly match role ralston moved three midfield position displayed impressive performance right back,IN JJ NN MD VB IN DT NNS VBG NN NN IN JJ NN CC PRP$ NN VBZ DT NN NN VBZ VBN RBR JJ NNS CD IN NN IN RB RB DT IN DT NNS IN DT JJ NN CC NN VBZ VBN IN CD NN NNS CC VBD DT IN PRP$ RBS JJ NNS IN JJ NN,foxborough_IN steve_JJ ralston_NN revolution_NNS starting_VBG lineup_NN tonight_NN kansa_JJ city_NN position_NN mystery_NN ralston_NN played_VBN ml_JJ game_NNS 271_CD anyone_NN recently_RB nearly_RB match_NNS role_NN ralston_NN moved_VBN three_CD midfield_NN position_NNS displayed_VBD impressive_JJ performance_NNS right_JJ back_NN
Sports,"Security Officials Relieved, Vigilant","ATHENS, Aug. 19 -- Worried about the potential for a terrorist catastrophe, Greece is spending about \$1.5 billion on security for the Olympic Games. The biggest threats so far? Foreign journalists and a Canadian guy dressed in a tutu. ",athens aug 19 worried potential terrorist catastrophe greece spending 15 billion security olympic game biggest threat far foreign journalist canadian guy dressed tutu,NNS VBP CD JJ IN DT NN IN DT JJ NN NN VBZ VBG RB CD CD IN NN IN DT NN NNS DT JJS NNS RB RB JJ NNS CC DT JJ NN VBN IN DT NN,athens_NNS aug_VBP 19_CD worried_JJ potential_NN terrorist_JJ catastrophe_NN greece_NN spending_VBG 15_CD billion_CD security_NN olympic_NN game_NNS biggest_JJS threat_NNS far_RB foreign_JJ journalist_NNS canadian_JJ guy_NN dressed_VBN tutu_NN
Sports, #39;Give Gunners silverware #39;,Arsenal striker Thierry Henry believes that the Gunners should receive some sort of silverware for their unbeaten record. Sunday #39;s 5-3 win over Middlesbrough equalled Nottingham Forest #39;s 42-game unbeaten League run.,arsenal striker thierry henry belief gunner receive sort silverware unbeaten record sunday 39s 53 win middlesbrough equalled nottingham forest 39s 42game unbeaten league run,JJ NN NN NN VBZ IN DT NNS MD VB DT NN IN NN IN PRP$ JJ NN NN CD CD NN IN NN VBN RB JJS CD CD JJ NN NN,arsenal_JJ striker_NN thierry_NN henry_NN belief_VBZ gunner_NNS receive_VB sort_NN silverware_NN unbeaten_JJ record_NN sunday_NN 39s_CD 53_CD win_NN middlesbrough_NN equalled_VBN nottingham_RB forest_JJS 39s_CD 42game_CD unbeaten_JJ league_NN run_NN
Sports,Astros-Cardinals,com. The National League Championship Series between the Astros and Cardinals may not have the enmity of its American League counterpart.,com national league championship series astros cardinal may enmity american league counterpart,VB DT JJ NN NN NN IN DT NNS CC NNS MD RB VB DT NN IN PRP$ JJ NN NN,com_VB national_JJ league_NN championship_NN series_NN astros_NNS cardinal_NNS may_MD enmity_NN american_JJ league_NN counterpart_NN
Sports,TV coverage confirmed,AUSTRALIA #39;S  quot;last frontier quot; Test cricket series against India will be shown on live television in this country following an 11th hour TV rights deal.,australia 39s quotlast frontier quot test cricket series india shown live television country following 11th hour tv right deal,RB CD NN NN JJ NN NN NN IN NNP MD VB VBN IN JJ NN IN DT NN VBG DT CD NN NN NNS NN,australia_RB 39s_CD quotlast_NN frontier_NN quot_JJ test_NN cricket_NN series_NN india_NNP shown_VBN live_JJ television_NN country_NN following_VBG 11th_CD hour_NN tv_NN right_NNS deal_NN
Sports,Qatari investment pays off as Shaheen sets record,"Qatar #39;s multimillion-pound investment in importing sporting talent reaped some benefit when Saif Saeed Shaheen broke the world record for 3,000 metres steeplechase in the Memorial Van Damme in the Stade Roi Baudouin here last night.",qatar 39s multimillionpound investment importing sporting talent reaped benefit saif saeed shaheen broke world record 3000 metre steeplechase memorial van damme stade roi baudouin last night,RB CD NN NN IN VBG VBG NN VBD DT NN WRB NN VBD JJ VBD DT NN NN IN CD NNS VBN IN DT JJ NN NN IN DT NN NN NN RB JJ NN,qatar_RB 39s_CD multimillionpound_NN investment_NN importing_VBG sporting_VBG talent_NN reaped_VBD benefit_NN saif_NN saeed_VBD shaheen_JJ broke_VBD world_NN record_NN 3000_CD metre_NNS steeplechase_VBN memorial_JJ van_NN damme_NN stade_NN roi_NN baudouin_NN last_JJ night_NN
Sports,Kurt Busch Takes Nextel Cup Title (AP),AP - Kurt Busch overcame a broken wheel early in Sunday's race and came back to win the closest championship in NASCAR history.,ap kurt busch overcame broken wheel early sunday race came back win closest championship nascar history,JJ NN NN VBP DT JJ NN RB IN NNS NN CC VBD RB TO VB DT JJS NN IN NN NN,ap_JJ kurt_NN busch_NN overcame_VBP broken_JJ wheel_NN early_RB sunday_NNS race_NN came_VBD back_RB win_VB closest_JJS championship_NN nascar_NN history_NN
Sports,Today's schedule,"College basketball: MEN -- Detroit at Northeastern, 7 p.m.; UNH at Brown, 7 p.m.; Stony Brook at URI, 7 p.m.; UMass-Lowell at AIC, 7 p.m.; Mt. Ida at Bridgewater St., 7 p.m.; Dowling at Southern Conn., 7 p.m.; Tufts at Suffolk, 7:30 p.m.; St. Rose at Franklin Pierce, 7:30 p.m.; Southern Maine at Colby, 7:30 p.m.; WOMEN -- UMass-Lowell at ...",college basketball men detroit northeastern 7 pm unh brown 7 pm stony brook uri 7 pm umasslowell aic 7 pm mt ida bridgewater st 7 pm dowling southern conn 7 pm tuft suffolk 730 pm st rose franklin pierce 730 pm southern maine colby 730 pm woman umasslowell,NN NN NNS VBP IN JJ CD NN NN IN JJ CD NN NN NN IN JJ CD NN NN IN JJ CD NN NN NN IN NN NN CD NN VBG IN JJ NN CD NN NNS IN NN CD NN NN VBD IN JJ NN CD NN JJ NN IN NN CD JJ NNS VBP IN,college_NN basketball_NN men_NNS detroit_VBP northeastern_JJ 7_CD pm_NN unh_NN brown_JJ 7_CD pm_NN stony_NN brook_NN uri_JJ 7_CD pm_NN umasslowell_NN aic_JJ 7_CD pm_NN mt_NN ida_NN bridgewater_NN st_NN 7_CD pm_NN dowling_VBG southern_JJ conn_NN 7_CD pm_NN tuft_NNS suffolk_NN 730_CD pm_NN st_NN rose_VBD franklin_JJ pierce_NN 730_CD pm_NN southern_JJ maine_NN colby_NN 730_CD pm_JJ woman_NNS umasslowell_VBP
Sports,Glazer stake in Manchester United upped to 28.11,"LONDON (CBS.MW) -- Malcolm Glazer, the Tampa Bay Buccaneers owner, has upped his stake in UK soccer organization Manchester United (UK:MNU) to 28.",london cbsmw malcolm glazer tampa bay buccaneer owner upped stake uk soccer organization manchester united ukmnu 28,NN NN NN VBD DT NN NN NNS NN VBZ VBN PRP$ NN IN JJ NN NN NN VBD JJ TO CD,london_NN cbsmw_NN malcolm_NN glazer_VBD tampa_NN bay_NN buccaneer_NNS owner_NN upped_VBN stake_NN uk_JJ soccer_NN organization_NN manchester_NN united_VBD ukmnu_JJ 28_CD
Sports,Top jockey Kieren Fallon arrested,"Champion jockey Kieren Fallon is among 16 people arrested in an investigation into corruption within horse racing, sources said. Two other jockeys and a trainer were also held in the probe into alleged race fixing.",champion jockey kieren fallon among 16 people arrested investigation corruption within horse racing source said two jockey trainer also held probe alleged race fixing,NN NN NN NN VBZ IN CD NNS VBN IN DT NN IN NN IN NN NN NNS VBD CD JJ NNS CC DT NN VBD RB VBN IN DT NN IN JJ NN NN,champion_NN jockey_NN kieren_NN fallon_NN among_IN 16_CD people_NNS arrested_VBN investigation_NN corruption_NN within_IN horse_NN racing_NN source_NNS said_VBD two_CD jockey_NNS trainer_NN also_RB held_VBN probe_NN alleged_JJ race_NN fixing_NN
Sports,Happy returns for Revolution,"If Chicago defeats Columbus at Soldier Field Wednesday, the Fire will lead the Revolution by six points for the final Eastern Conference playoff berth. But the Revolution could be in position to earn the tiebreaker advantage when they meet the Fire at Gillette Stadium Oct. 16.",chicago defeat columbus soldier field wednesday fire lead revolution six point final eastern conference playoff berth revolution could position earn tiebreaker advantage meet fire gillette stadium oct 16,IN JJ NNS VBP IN JJR NN VBD DT NN MD VB DT NN IN CD NNS IN DT JJ JJ NN NN NN CC DT NN MD VB IN NN TO VB DT NN NN WRB PRP VBP DT NN IN NN NN VBZ CD,chicago_JJ defeat_NNS columbus_VBP soldier_JJR field_NN wednesday_VBD fire_NN lead_VB revolution_NN six_CD point_NNS final_JJ eastern_JJ conference_NN playoff_NN berth_NN revolution_NN could_MD position_NN earn_VB tiebreaker_NN advantage_NN meet_VBP fire_NN gillette_NN stadium_NN oct_VBZ 16_CD
Sports,Ferrari #39;s high-tech tune-up,Driving a race car takes more than good hand-eye coordination and the stomach for G-forces. It also takes a truckload of high-tech gear.,driving race car take good handeye coordination stomach gforces also take truckload hightech gear,VBG DT NN NN VBZ JJR IN JJ NN NN CC DT NN IN NNS PRP RB VBZ DT NN IN NN NN,driving_VBG race_NN car_NN take_VBZ good_JJ handeye_NN coordination_NN stomach_NN gforces_NNS also_RB take_VBZ truckload_NN hightech_NN gear_NN
Sports,Expect a Classic shootout,"The \$14 million Breeders #39; Cup at Lone Star Park today shapes up like a  quot;Texas shootout, quot; according to the Daily Racing Form.",14 million breeder 39 cup lone star park today shape like quottexas shootout quot according daily racing form,DT CD CD NNS CD NN IN NN NN NN NN VBZ RP IN DT NN NN NN VBG TO DT JJ NN NN,14_CD million_CD breeder_NNS 39_CD cup_NN lone_NN star_NN park_NN today_NN shape_VBZ like_IN quottexas_NN shootout_NN quot_NN according_VBG daily_JJ racing_NN form_NN
Sports,It's Not Personal,The NFL cautioned Browns tackle Gerard Warren not to pick up a personal foul penalty against Steelers quarterback Ben Roethlisberger on Sunday.,nfl cautioned brown tackle gerard warren pick personal foul penalty steelers quarterback ben roethlisberger sunday,DT NN VBD NNS VB RB VBZ RB TO VB RP DT JJ NN NN IN NNS VBP JJ NN IN NN,nfl_NN cautioned_VBD brown_NNS tackle_VB gerard_RB warren_VBZ pick_VB personal_JJ foul_NN penalty_NN steelers_NNS quarterback_VBP ben_JJ roethlisberger_NN sunday_NN
Sports,Boston in running for marathon trials,The 2008 US Olympic team marathon trials could be crossing paths with the Boston Marathon.,2008 u olympic team marathon trial could crossing path boston marathon,DT CD PRP VBP JJ NN NNS MD VB VBG NNS IN DT NN NN,2008_CD u_PRP olympic_VBP team_JJ marathon_NN trial_NNS could_MD crossing_VBG path_NNS boston_NN marathon_NN
Sports,Fiddling while Madrid burns,The extraordinary news that Jos Antonio Camacho offered up his resignation on the Sunday after the Espanyol defeat was a fitting end to a fascinating week in La Liga.,extraordinary news jos antonio camacho offered resignation sunday espanyol defeat fitting end fascinating week la liga,DT JJ NN IN NN NN NN VBD RP PRP$ NN IN DT NN IN DT JJ NN VBD DT JJ NN TO DT JJ NN IN NN NN,extraordinary_JJ news_NN jos_NN antonio_NN camacho_NN offered_VBD resignation_NN sunday_NN espanyol_JJ defeat_NN fitting_JJ end_NN fascinating_JJ week_NN la_NN liga_NN
Sports,Jeter #39;s OK after being hit in elbow in Yankees #39; win,Derek Jeter bruised his left elbow when he was hit by a pitch Monday night in the New York Yankees #39; 6-4 victory against the host Cleveland Indians.,derek jeter bruised left elbow hit pitch monday night new york yankee 39 64 victory host cleveland indian,NN NN VBD PRP$ JJ NN WRB PRP VBD VBN IN DT NN NN NN IN DT JJ NN NNS CD CD NN IN DT NN NN NNS,derek_NN jeter_NN bruised_VBD left_JJ elbow_NN hit_VBN pitch_NN monday_NN night_NN new_JJ york_NN yankee_NNS 39_CD 64_CD victory_NN host_NN cleveland_NN indian_NNS
Sports,"After 50 rounds, still no clear champ","By the time Andrew Golota and John Ruiz fought, it was Sunday morning and some in the crowd at Madison Square Garden had so much to drink that they were fighting among themselves.",time andrew golota john ruiz fought sunday morning crowd madison square garden much drink fighting among,IN DT NN VBD JJ CC JJ NN VBD PRP VBD JJ NN CC DT IN DT NN IN NNP NNP NN VBD RB JJ TO VB IN PRP VBD VBG IN PRP,time_NN andrew_VBD golota_JJ john_JJ ruiz_NN fought_VBD sunday_JJ morning_NN crowd_NN madison_NNP square_NNP garden_NN much_JJ drink_VB fighting_VBG among_IN
Sports,Lawyer: Cop Not Responsible For Snelgrove Death,BOSTON -- A police commander working to control the rowdy crowd around Fenway Park after the Red Sox won the American League pennant last week was not responsible for the death of a college student.,boston police commander working control rowdy crowd around fenway park red sox american league pennant last week responsible death college student,NN DT NN NN VBG TO VB DT NN NN IN NN NN IN DT JJ NN VBD DT JJ NN NN JJ NN VBD RB JJ IN DT NN IN DT NN NN,boston_NN police_NN commander_NN working_VBG control_VB rowdy_NN crowd_NN around_IN fenway_NN park_NN red_JJ sox_NN american_JJ league_NN pennant_NN last_JJ week_NN responsible_JJ death_NN college_NN student_NN
Sports,Daly #39;s wife pleads guilty,"Oxford, MS (Sports Network) - John Daly #39;s wife, Sherrie Miller Daly, pleaded guilty to a federal money laundering charge on Friday and will await sentencing.",oxford m sport network john daly 39s wife sherrie miller daly pleaded guilty federal money laundering charge friday await sentencing,NN NN NNS NN NN NN CD NN NN NN NN VBD JJ TO DT JJ NN VBG NN IN NN CC MD VB VBG,oxford_NN m_NN sport_NNS network_NN john_NN daly_NN 39s_CD wife_NN sherrie_NN miller_NN daly_NN pleaded_VBD guilty_JJ federal_JJ money_NN laundering_VBG charge_NN friday_NN await_VB sentencing_VBG
Sports,Athletics: Crying shame for Radcliffe as marathon dream dies in &lt;b&gt;...&lt;/b&gt;,ATHENS - Paula Radcliffe #39;s entrance to the Panathinaiko Stadium was not supposed to have been like this. For four years she has dreamed of setting the final garland on an honour-strewn career by arriving at ,athens paula radcliffe 39s entrance panathinaiko stadium supposed like four year dreamed setting final garland honourstrewn career arriving,NNS VBP VBZ CD NN TO DT NN NN VBD RB VBN TO VB VBN IN DT IN CD NNS PRP VBZ VBN IN VBG DT JJ NN IN DT JJ NN IN VBG IN,athens_NNS paula_VBP radcliffe_VBZ 39s_CD entrance_NN panathinaiko_NN stadium_NN supposed_VBN like_IN four_CD year_NNS dreamed_VBN setting_VBG final_JJ garland_NN honourstrewn_JJ career_NN arriving_VBG
Sports,C Palace v Man City (Sat),"Trevor Sinclair is Manchester City #39;s only doubt after picking up a knock in the game against Everton. Antoine Sibierski stands by to replace him, but Steve McManaman is still out with an Achilles problem.",trevor sinclair manchester city 39s doubt picking knock game everton antoine sibierski stand replace steve mcmanaman still achilles problem,NN NN VBZ JJ NN CD RB NN IN VBG RP DT NN IN DT NN IN FW NN NN NNS IN TO VB PRP CC VBP NN VBZ RB RP IN DT NNS NN,trevor_NN sinclair_NN manchester_JJ city_NN 39s_CD doubt_NN picking_VBG knock_NN game_NN everton_FW antoine_NN sibierski_NN stand_NNS replace_VB steve_VBP mcmanaman_NN still_RB achilles_NNS problem_NN
